2 Cat.;4 Cat.;6 Cat.;8 Cat.;10 Cat.;15 Cat.;25 Cat.
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0476190476190476
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0434782608695652
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0714285714285714;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.0416666666666667
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
0.5;0.25;0.166666666666667;0.125;0.1;0.0666666666666667;0.04
